Year,Month,Product ID,Category,Region,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing
2022.0,1.0,P0008,Furniture,West,105.0,124.0,98.95,13.79,5.0,Rainy,0.0,10.58
2022.0,1.0,P0009,Groceries,North,9.0,24.0,24.46,49.9,5.0,Rainy,1.0,48.56
2022.0,1.0,P0010,Electronics,South,319.0,120.0,327.9,28.94,10.0,Cloudy,0.0,29.23
2022.0,1.0,P0011,Toys,South,236.0,65.0,251.24,93.43,5.0,Cloudy,0.0,97.2
2022.0,1.0,P0012,Clothing,East,102.0,158.0,104.73,66.78,0.0,Cloudy,0.0,65.86
2022.0,1.0,P0013,Groceries,East,54.0,132.0,72.64,39.94,10.0,Sunny,1.0,36.26
2022.0,1.0,P0014,Clothing,West,217.0,159.0,213.69,84.93,20.0,Cloudy,1.0,80.22
2022.0,1.0,P0015,Toys,North,285.0,135.0,289.96,26.71,0.0,Sunny,0.0,26.38
2022.0,1.0,P0016,Toys,North,5.0,159.0,8.69,65.11,10.0,Snowy,0.0,65.0
2022.0,1.0,P0017,Electronics,North,418.0,107.0,436.08,61.93,20.0,Snowy,0.0,65.99
2022.0,1.0,P0018,Furniture,West,148.0,57.0,149.17,84.04,20.0,Snowy,0.0,88.65
2022.0,1.0,P0019,Electronics,West,13.0,135.0,14.89,35.22,10.0,Rainy,1.0,37.7
2022.0,1.0,P0020,Groceries,South,16.0,194.0,12.17,80.38,20.0,Rainy,1.0,76.33
2022.0,1.0,P0001,Furniture,East,153.0,23.0,169.76,63.98,5.0,Sunny,1.0,60.46
2022.0,1.0,P0002,Electronics,West,259.0,101.0,259.01,19.4,5.0,Rainy,0.0,22.89
2022.0,1.0,P0003,Furniture,North,171.0,193.0,181.17,25.0,15.0,Snowy,0.0,22.22
2022.0,1.0,P0004,Clothing,East,90.0,126.0,88.72,24.66,0.0,Snowy,0.0,20.72
2022.0,1.0,P0005,Toys,East,268.0,189.0,268.19,45.75,5.0,Snowy,0.0,46.69
2022.0,1.0,P0006,Electronics,West,316.0,79.0,334.64,15.85,15.0,Cloudy,1.0,12.09
2022.0,1.0,P0007,Furniture,South,96.0,195.0,92.74,68.86,5.0,Snowy,0.0,65.64
2022.0,1.0,P0008,Groceries,North,43.0,43.0,47.91,93.15,10.0,Rainy,1.0,93.15
2022.0,1.0,P0009,Electronics,South,198.0,30.0,193.83,29.55,10.0,Rainy,1.0,31.43
2022.0,1.0,P0010,Clothing,South,229.0,137.0,243.4,36.14,0.0,Sunny,0.0,35.51
2022.0,1.0,P0011,Toys,West,299.0,146.0,301.04,85.35,15.0,Snowy,0.0,82.55
2022.0,1.0,P0012,Clothing,North,90.0,157.0,106.22,57.27,15.0,Rainy,0.0,53.07
2022.0,1.0,P0013,Furniture,South,168.0,49.0,180.9,35.93,0.0,Cloudy,0.0,38.16
2022.0,1.0,P0014,Electronics,East,180.0,26.0,181.3,52.15,5.0,Rainy,0.0,48.71
2022.0,1.0,P0015,Groceries,West,215.0,126.0,221.53,79.64,5.0,Snowy,1.0,78.16
2022.0,1.0,P0016,Groceries,South,358.0,112.0,359.85,53.29,0.0,Cloudy,1.0,51.36
2022.0,1.0,P0017,Clothing,North,2.0,34.0,11.56,43.91,10.0,Rainy,0.0,42.68
2022.0,1.0,P0018,Groceries,East,3.0,45.0,14.18,88.93,5.0,Cloudy,1.0,85.21
2022.0,1.0,P0019,Clothing,North,0.0,118.0,-7.89,66.84,10.0,Snowy,0.0,63.35
2022.0,1.0,P0020,Clothing,East,101.0,73.0,118.6,67.17,15.0,Rainy,1.0,70.61
2022.0,1.0,P0001,Furniture,West,10.0,125.0,0.54,46.79,10.0,Rainy,1.0,48.74
2022.0,1.0,P0002,Furniture,East,182.0,89.0,186.25,87.75,20.0,Snowy,1.0,91.49
2022.0,1.0,P0003,Furniture,West,12.0,51.0,16.07,79.16,0.0,Snowy,1.0,75.1
2022.0,1.0,P0004,Clothing,North,61.0,140.0,72.93,72.16,5.0,Rainy,1.0,70.12
2022.0,1.0,P0005,Groceries,West,159.0,140.0,154.91,39.75,10.0,Rainy,1.0,37.8
2022.0,1.0,P0006,Electronics,East,230.0,107.0,220.16,20.31,20.0,Snowy,0.0,16.77
2022.0,1.0,P0007,Furniture,North,104.0,76.0,101.35,92.07,15.0,Snowy,1.0,90.39
2022.0,1.0,P0008,Clothing,North,172.0,29.0,179.64,24.51,5.0,Rainy,1.0,21.29
2022.0,1.0,P0009,Furniture,North,170.0,23.0,187.36,46.07,20.0,Snowy,0.0,43.24
2022.0,1.0,P0010,Electronics,South,53.0,77.0,62.02,66.52,15.0,Sunny,0.0,67.93
2022.0,1.0,P0011,Clothing,South,35.0,44.0,48.67,26.35,20.0,Snowy,1.0,28.31
2022.0,1.0,P0012,Electronics,North,28.0,65.0,22.75,69.11,15.0,Cloudy,0.0,72.39
2022.0,1.0,P0013,Furniture,East,123.0,48.0,122.96,85.57,15.0,Cloudy,1.0,89.1
2022.0,1.0,P0014,Toys,South,84.0,72.0,87.03,78.85,20.0,Rainy,0.0,79.44
2022.0,1.0,P0015,Groceries,West,310.0,190.0,327.69,26.93,10.0,Snowy,1.0,28.22
2022.0,1.0,P0016,Electronics,West,161.0,89.0,161.39,44.97,20.0,Cloudy,1.0,48.38
2022.0,1.0,P0017,Clothing,North,217.0,173.0,231.06,31.97,5.0,Snowy,0.0,27.64
2022.0,1.0,P0018,Toys,East,122.0,197.0,121.91,32.67,5.0,Sunny,1.0,30.1
2022.0,1.0,P0019,Clothing,East,81.0,27.0,90.28,51.96,15.0,Cloudy,0.0,55.75
2022.0,1.0,P0020,Toys,West,10.0,185.0,11.03,48.41,10.0,Rainy,0.0,46.77
2022.0,1.0,P0001,Toys,East,49.0,155.0,55.11,64.53,15.0,Cloudy,1.0,62.79
2022.0,1.0,P0002,Clothing,West,80.0,141.0,98.84,82.61,10.0,Sunny,0.0,86.28
2022.0,1.0,P0003,Electronics,West,65.0,48.0,76.81,52.18,15.0,Sunny,1.0,56.29
2022.0,1.0,P0004,Furniture,South,100.0,84.0,97.92,44.27,5.0,Rainy,0.0,43.14
2022.0,1.0,P0005,Furniture,North,215.0,25.0,218.26,34.32,0.0,Sunny,0.0,31.99
2022.0,1.0,P0006,Clothing,North,170.0,165.0,164.53,32.12,10.0,Snowy,0.0,32.23
2022.0,1.0,P0007,Furniture,North,82.0,92.0,97.27,75.32,10.0,Sunny,0.0,78.67
2022.0,1.0,P0008,Groceries,East,13.0,70.0,17.12,70.66,0.0,Snowy,0.0,70.39
2022.0,1.0,P0009,Furniture,East,212.0,82.0,221.77,51.04,0.0,Sunny,0.0,46.67
2022.0,1.0,P0010,Electronics,West,86.0,74.0,81.18,41.29,20.0,Cloudy,1.0,37.72
2022.0,1.0,P0011,Toys,South,52.0,43.0,42.05,78.55,10.0,Rainy,0.0,80.18
2022.0,1.0,P0012,Toys,West,147.0,193.0,158.58,33.91,0.0,Snowy,1.0,34.38
2022.0,1.0,P0013,Clothing,East,81.0,73.0,74.91,39.2,20.0,Cloudy,1.0,41.16
2022.0,1.0,P0014,Electronics,West,43.0,80.0,45.13,67.0,5.0,Sunny,1.0,70.26
2022.0,1.0,P0015,Clothing,North,18.0,31.0,28.97,97.19,5.0,Sunny,1.0,95.52
2022.0,1.0,P0016,Furniture,North,224.0,28.0,228.2,64.25,10.0,Rainy,1.0,66.39
2022.0,1.0,P0017,Clothing,South,90.0,181.0,102.07,53.02,10.0,Sunny,0.0,55.63
2022.0,1.0,P0018,Furniture,West,106.0,184.0,116.21,16.0,15.0,Sunny,0.0,11.32
2022.0,1.0,P0019,Groceries,North,117.0,161.0,110.0,32.67,0.0,Cloudy,1.0,36.7
2022.0,1.0,P0020,Groceries,West,48.0,174.0,67.28,78.46,10.0,Rainy,1.0,80.39
2022.0,1.0,P0001,Furniture,West,290.0,94.0,298.53,51.8,5.0,Snowy,1.0,55.45
2022.0,1.0,P0002,Groceries,East,105.0,120.0,119.86,51.41,10.0,Sunny,0.0,50.73
2022.0,1.0,P0003,Electronics,South,336.0,164.0,334.62,87.63,0.0,Cloudy,1.0,91.75
2022.0,1.0,P0004,Toys,North,374.0,191.0,385.35,37.79,15.0,Snowy,1.0,38.0
2022.0,1.0,P0005,Electronics,South,92.0,156.0,96.29,65.98,0.0,Rainy,1.0,62.24
2022.0,1.0,P0006,Clothing,East,27.0,146.0,29.69,46.52,10.0,Rainy,0.0,42.3
2022.0,1.0,P0007,Toys,East,308.0,109.0,326.21,50.76,10.0,Rainy,1.0,48.05
2022.0,1.0,P0008,Toys,West,53.0,143.0,49.51,58.57,15.0,Sunny,1.0,63.21
2022.0,1.0,P0009,Groceries,North,1.0,161.0,-8.87,85.69,0.0,Rainy,0.0,87.72
2022.0,1.0,P0010,Groceries,West,119.0,54.0,134.57,22.14,10.0,Snowy,1.0,24.53
2022.0,1.0,P0011,Furniture,East,39.0,172.0,50.9,27.26,20.0,Sunny,1.0,28.22
2022.0,1.0,P0012,Electronics,North,132.0,68.0,151.43,97.19,15.0,Cloudy,1.0,100.73
2022.0,1.0,P0013,Clothing,South,62.0,145.0,80.34,90.11,10.0,Snowy,1.0,93.82
2022.0,1.0,P0014,Groceries,North,106.0,40.0,105.13,93.5,15.0,Sunny,0.0,97.26
2022.0,1.0,P0015,Electronics,East,39.0,99.0,32.39,49.0,0.0,Sunny,0.0,45.04
2022.0,1.0,P0016,Groceries,East,157.0,158.0,149.9,74.06,10.0,Snowy,1.0,78.02
2022.0,1.0,P0017,Electronics,North,96.0,123.0,90.41,46.72,15.0,Rainy,0.0,50.64
2022.0,1.0,P0018,Electronics,West,104.0,58.0,101.56,29.49,20.0,Sunny,0.0,29.13
2022.0,1.0,P0019,Clothing,North,1.0,56.0,-2.84,71.67,0.0,Cloudy,0.0,74.3
2022.0,1.0,P0020,Groceries,South,113.0,87.0,109.85,94.46,5.0,Cloudy,1.0,99.14
2022.0,2.0,P0001,Groceries,East,279.0,84.0,297.26,34.49,0.0,Sunny,0.0,33.85
2022.0,2.0,P0002,Furniture,West,34.0,180.0,40.41,98.79,20.0,Cloudy,0.0,101.06
2022.0,2.0,P0003,Clothing,North,277.0,137.0,282.86,40.54,10.0,Rainy,0.0,41.02
2022.0,2.0,P0004,Furniture,South,105.0,186.0,120.79,22.29,0.0,Cloudy,1.0,21.22
2022.0,2.0,P0005,Clothing,East,177.0,136.0,184.09,88.56,20.0,Rainy,1.0,84.77
2022.0,2.0,P0006,Electronics,East,93.0,21.0,103.12,78.83,20.0,Rainy,1.0,82.72
2022.0,2.0,P0007,Groceries,West,103.0,128.0,108.28,85.38,10.0,Sunny,1.0,88.57
2022.0,2.0,P0008,Toys,West,43.0,50.0,44.11,74.17,5.0,Cloudy,0.0,72.76
2022.0,2.0,P0009,Clothing,South,125.0,104.0,132.71,71.4,0.0,Cloudy,0.0,73.85
2022.0,2.0,P0010,Clothing,South,50.0,169.0,48.35,75.03,20.0,Sunny,1.0,78.36
2022.0,2.0,P0011,Furniture,East,7.0,154.0,4.05,86.69,20.0,Sunny,1.0,82.06
2022.0,2.0,P0012,Groceries,West,90.0,147.0,100.74,32.72,10.0,Cloudy,0.0,29.41
2022.0,2.0,P0013,Groceries,South,274.0,166.0,287.2,65.48,20.0,Cloudy,1.0,61.75
2022.0,2.0,P0014,Toys,West,71.0,23.0,76.05,47.67,0.0,Sunny,1.0,50.67
2022.0,2.0,P0015,Clothing,East,200.0,20.0,202.33,88.93,20.0,Rainy,0.0,84.72
2022.0,2.0,P0016,Electronics,South,265.0,59.0,280.95,77.9,15.0,Sunny,1.0,74.93
2022.0,2.0,P0017,Furniture,South,118.0,38.0,111.49,37.05,5.0,Rainy,0.0,37.97
2022.0,2.0,P0018,Electronics,West,26.0,128.0,20.19,52.37,20.0,Cloudy,1.0,48.56
2022.0,2.0,P0019,Electronics,East,95.0,94.0,90.07,78.84,15.0,Cloudy,0.0,75.86
2022.0,2.0,P0020,Furniture,West,47.0,143.0,45.08,63.47,15.0,Sunny,0.0,61.76
2022.0,2.0,P0001,Furniture,East,99.0,43.0,93.9,66.34,15.0,Cloudy,1.0,71.16
2022.0,2.0,P0002,Clothing,North,52.0,73.0,58.68,45.89,20.0,Rainy,0.0,47.64
2022.0,2.0,P0003,Groceries,East,287.0,37.0,300.65,15.95,10.0,Sunny,0.0,14.46
2022.0,2.0,P0004,Furniture,East,407.0,36.0,401.11,47.14,20.0,Cloudy,1.0,49.7
2022.0,2.0,P0005,Clothing,West,1.0,61.0,12.19,67.85,0.0,Cloudy,1.0,68.78
2022.0,2.0,P0006,Electronics,South,65.0,63.0,62.03,62.45,5.0,Cloudy,0.0,62.13
2022.0,2.0,P0007,Groceries,East,3.0,111.0,18.22,26.1,5.0,Cloudy,1.0,24.37
2022.0,2.0,P0008,Clothing,South,84.0,189.0,82.06,22.73,0.0,Rainy,1.0,23.91
2022.0,2.0,P0009,Electronics,West,237.0,110.0,229.42,90.66,15.0,Snowy,1.0,93.19
2022.0,2.0,P0010,Clothing,West,108.0,173.0,120.46,97.43,0.0,Rainy,1.0,98.77
2022.0,2.0,P0011,Toys,North,24.0,140.0,23.29,51.77,15.0,Rainy,1.0,56.02
2022.0,2.0,P0012,Toys,South,197.0,111.0,196.15,35.58,0.0,Sunny,0.0,33.81
2022.0,2.0,P0013,Toys,North,45.0,68.0,64.97,54.2,5.0,Rainy,0.0,52.09
2022.0,2.0,P0014,Groceries,North,56.0,190.0,56.76,45.53,20.0,Cloudy,1.0,49.41
2022.0,2.0,P0015,Furniture,South,79.0,115.0,72.55,19.81,10.0,Sunny,1.0,15.23
2022.0,2.0,P0016,Toys,South,139.0,157.0,155.9,57.99,20.0,Cloudy,0.0,53.78
2022.0,2.0,P0017,Clothing,West,200.0,115.0,219.08,25.18,5.0,Cloudy,1.0,22.85
2022.0,2.0,P0018,Toys,East,276.0,58.0,268.65,24.32,15.0,Rainy,1.0,24.36
2022.0,2.0,P0019,Furniture,West,99.0,67.0,95.06,86.65,20.0,Sunny,1.0,83.02
2022.0,2.0,P0020,Furniture,West,160.0,150.0,153.45,45.73,20.0,Rainy,0.0,49.44
2022.0,2.0,P0001,Electronics,East,428.0,122.0,426.94,16.94,10.0,Sunny,1.0,13.74
2022.0,2.0,P0002,Toys,South,117.0,147.0,115.87,45.83,15.0,Snowy,0.0,48.96
2022.0,2.0,P0003,Groceries,West,47.0,45.0,66.87,17.49,15.0,Snowy,0.0,21.31
2022.0,2.0,P0004,Electronics,South,182.0,34.0,191.13,19.08,0.0,Rainy,1.0,21.1
2022.0,2.0,P0005,Clothing,East,94.0,157.0,110.14,99.16,0.0,Sunny,0.0,102.06
2022.0,2.0,P0006,Electronics,East,59.0,69.0,53.62,33.98,15.0,Cloudy,0.0,33.49
2022.0,2.0,P0007,Furniture,North,164.0,70.0,182.89,42.41,0.0,Sunny,1.0,43.58
2022.0,2.0,P0008,Electronics,East,18.0,181.0,27.18,45.76,5.0,Cloudy,1.0,42.81
2022.0,2.0,P0009,Furniture,South,9.0,55.0,5.02,87.46,5.0,Rainy,0.0,84.14
2022.0,2.0,P0010,Clothing,North,142.0,76.0,133.85,53.72,5.0,Cloudy,0.0,56.37
2022.0,2.0,P0011,Clothing,South,330.0,172.0,340.37,66.88,10.0,Rainy,0.0,64.42
2022.0,2.0,P0012,Electronics,North,201.0,25.0,201.74,21.22,15.0,Cloudy,0.0,19.13
2022.0,2.0,P0013,Toys,North,288.0,131.0,304.62,48.48,15.0,Snowy,0.0,44.77
2022.0,2.0,P0014,Furniture,South,323.0,70.0,328.96,27.15,5.0,Rainy,0.0,30.6
2022.0,2.0,P0015,Electronics,North,52.0,109.0,67.58,34.19,0.0,Snowy,1.0,36.19
2022.0,2.0,P0016,Groceries,South,90.0,106.0,93.85,87.4,5.0,Cloudy,1.0,89.87
2022.0,2.0,P0017,Electronics,South,219.0,169.0,209.52,41.12,0.0,Snowy,1.0,38.48
2022.0,2.0,P0018,Toys,East,48.0,90.0,39.05,70.78,20.0,Snowy,0.0,73.43
2022.0,2.0,P0019,Clothing,West,45.0,151.0,43.41,20.7,10.0,Snowy,1.0,17.49
2022.0,2.0,P0020,Furniture,North,107.0,46.0,111.75,97.68,15.0,Sunny,0.0,101.01
2022.0,2.0,P0001,Toys,South,170.0,109.0,171.64,42.61,5.0,Rainy,0.0,46.76
2022.0,2.0,P0002,Furniture,East,18.0,66.0,15.34,18.22,15.0,Rainy,1.0,14.76
2022.0,2.0,P0003,Toys,East,300.0,93.0,304.75,81.93,15.0,Snowy,0.0,80.61
2022.0,2.0,P0004,Toys,South,95.0,199.0,106.73,88.22,10.0,Rainy,1.0,89.43
2022.0,2.0,P0005,Toys,South,284.0,64.0,283.95,19.33,0.0,Cloudy,0.0,17.67
2022.0,2.0,P0006,Clothing,North,53.0,160.0,58.96,99.75,20.0,Rainy,1.0,99.41
2022.0,2.0,P0007,Clothing,South,264.0,122.0,283.68,91.55,20.0,Sunny,1.0,93.29
2022.0,2.0,P0008,Toys,East,187.0,53.0,187.79,34.88,15.0,Sunny,0.0,39.46
2022.0,2.0,P0009,Furniture,South,233.0,100.0,237.15,56.46,20.0,Sunny,1.0,57.85
2022.0,2.0,P0010,Clothing,East,40.0,90.0,53.66,13.79,15.0,Snowy,1.0,16.09
2022.0,2.0,P0011,Electronics,West,22.0,85.0,34.91,25.64,0.0,Rainy,0.0,29.24
2022.0,2.0,P0012,Electronics,North,106.0,43.0,110.56,59.12,20.0,Sunny,0.0,58.13
2022.0,2.0,P0013,Electronics,West,80.0,94.0,73.32,75.51,0.0,Snowy,1.0,70.95
2022.0,2.0,P0014,Toys,South,280.0,24.0,271.66,67.82,20.0,Snowy,0.0,69.17
2022.0,2.0,P0015,Toys,North,171.0,164.0,171.26,28.75,20.0,Rainy,1.0,29.51
2022.0,2.0,P0016,Furniture,East,27.0,123.0,22.26,11.7,5.0,Snowy,0.0,12.39
2022.0,2.0,P0017,Groceries,West,274.0,68.0,270.64,63.07,20.0,Cloudy,0.0,65.42
2022.0,2.0,P0018,Electronics,South,77.0,46.0,88.75,29.86,20.0,Rainy,1.0,27.0
2022.0,2.0,P0019,Electronics,East,54.0,157.0,51.63,22.83,15.0,Rainy,1.0,23.03
2022.0,2.0,P0020,Furniture,North,29.0,172.0,44.83,50.98,5.0,Sunny,0.0,47.6
2022.0,2.0,P0001,Clothing,West,139.0,180.0,136.55,20.47,20.0,Cloudy,0.0,17.42
2022.0,2.0,P0002,Clothing,North,128.0,88.0,135.39,91.42,20.0,Rainy,1.0,92.87
2022.0,2.0,P0003,Clothing,South,25.0,171.0,39.75,17.08,5.0,Cloudy,1.0,14.29
2022.0,2.0,P0004,Electronics,East,270.0,159.0,284.32,88.1,0.0,Cloudy,1.0,87.1
2022.0,2.0,P0005,Electronics,West,19.0,132.0,24.51,31.5,5.0,Sunny,1.0,33.99
2022.0,2.0,P0006,Furniture,East,93.0,165.0,109.38,79.23,0.0,Rainy,1.0,77.67
2022.0,2.0,P0007,Clothing,East,19.0,40.0,34.83,48.54,5.0,Rainy,0.0,48.24
2022.0,2.0,P0008,Groceries,West,395.0,43.0,410.97,52.72,10.0,Cloudy,1.0,50.91
2022.0,2.0,P0009,Furniture,North,118.0,134.0,122.35,40.16,15.0,Sunny,1.0,43.64
2022.0,2.0,P0010,Electronics,East,14.0,61.0,10.7,38.13,15.0,Cloudy,1.0,40.59
2022.0,2.0,P0011,Toys,South,4.0,64.0,-4.5,32.22,15.0,Rainy,0.0,28.24
2022.0,2.0,P0012,Electronics,East,18.0,170.0,14.81,24.67,15.0,Cloudy,0.0,24.78
2022.0,2.0,P0013,Electronics,West,47.0,183.0,59.96,67.41,15.0,Rainy,0.0,69.86
2022.0,2.0,P0014,Clothing,West,41.0,92.0,59.91,14.1,5.0,Cloudy,1.0,12.67
2022.0,2.0,P0015,Furniture,West,382.0,136.0,394.62,33.95,5.0,Snowy,1.0,36.86
2022.0,2.0,P0016,Groceries,South,371.0,112.0,388.12,45.16,15.0,Snowy,1.0,49.6
2022.0,2.0,P0017,Furniture,West,363.0,100.0,362.73,81.01,0.0,Sunny,1.0,84.44
2022.0,2.0,P0018,Furniture,South,349.0,66.0,365.31,46.61,5.0,Rainy,0.0,42.98
2022.0,2.0,P0019,Furniture,East,216.0,185.0,214.54,67.33,5.0,Cloudy,0.0,71.89
2022.0,2.0,P0020,Toys,West,17.0,191.0,30.92,55.91,5.0,Rainy,0.0,56.95
2022.0,2.0,P0001,Electronics,South,38.0,149.0,53.13,52.49,5.0,Cloudy,0.0,48.25
2022.0,2.0,P0002,Electronics,South,170.0,77.0,183.49,49.22,15.0,Cloudy,0.0,48.08
2022.0,2.0,P0003,Furniture,West,28.0,38.0,36.72,68.98,5.0,Snowy,1.0,68.57
2022.0,2.0,P0004,Toys,West,91.0,42.0,89.55,26.01,5.0,Sunny,0.0,21.62
2022.0,2.0,P0005,Electronics,West,28.0,38.0,24.54,40.71,15.0,Snowy,1.0,42.22
2022.0,2.0,P0006,Furniture,North,370.0,164.0,370.57,31.3,5.0,Sunny,0.0,28.09
2022.0,2.0,P0007,Electronics,East,87.0,116.0,91.09,83.71,0.0,Rainy,1.0,87.06
2022.0,2.0,P0008,Groceries,East,106.0,38.0,120.75,96.47,5.0,Rainy,1.0,93.96
2022.0,2.0,P0009,Electronics,South,46.0,186.0,56.91,20.25,15.0,Rainy,0.0,20.39
2022.0,2.0,P0010,Electronics,North,255.0,185.0,251.61,66.47,0.0,Sunny,1.0,62.96
2022.0,2.0,P0011,Toys,South,218.0,196.0,235.56,74.74,0.0,Cloudy,1.0,75.46
2022.0,2.0,P0012,Electronics,North,312.0,105.0,305.3,60.86,20.0,Rainy,0.0,64.73
2022.0,2.0,P0013,Toys,North,15.0,150.0,8.95,58.37,0.0,Sunny,0.0,53.75
2022.0,2.0,P0014,Electronics,South,65.0,183.0,60.82,25.2,20.0,Snowy,0.0,29.45
2022.0,2.0,P0015,Furniture,West,119.0,169.0,111.63,57.7,20.0,Rainy,1.0,62.6
2022.0,2.0,P0016,Furniture,North,3.0,88.0,2.84,49.13,10.0,Sunny,0.0,53.51
2022.0,2.0,P0017,Clothing,South,382.0,64.0,391.9,62.8,0.0,Cloudy,0.0,67.13
2022.0,2.0,P0018,Toys,West,93.0,185.0,99.92,50.74,20.0,Snowy,0.0,54.64
2022.0,2.0,P0019,Groceries,East,271.0,98.0,281.39,26.92,20.0,Snowy,1.0,29.1
2022.0,2.0,P0020,Electronics,East,383.0,66.0,390.05,17.65,20.0,Sunny,1.0,20.63
2022.0,2.0,P0001,Clothing,North,84.0,182.0,103.94,23.87,20.0,Rainy,1.0,22.45
2022.0,2.0,P0002,Furniture,South,124.0,162.0,121.87,27.35,5.0,Cloudy,1.0,31.49
2022.0,2.0,P0003,Clothing,East,71.0,147.0,67.93,21.26,5.0,Rainy,1.0,22.82
2022.0,2.0,P0004,Toys,North,296.0,107.0,310.5,21.52,5.0,Cloudy,0.0,21.17
2022.0,2.0,P0005,Groceries,East,27.0,124.0,42.48,76.03,15.0,Rainy,1.0,73.82
2022.0,2.0,P0006,Toys,North,126.0,107.0,138.39,24.47,0.0,Rainy,0.0,27.6
2022.0,2.0,P0007,Toys,West,307.0,105.0,322.62,77.84,0.0,Sunny,1.0,76.34
2022.0,2.0,P0008,Groceries,West,14.0,49.0,33.56,66.5,10.0,Snowy,1.0,62.95
2022.0,2.0,P0009,Toys,North,45.0,142.0,46.28,42.97,0.0,Sunny,1.0,44.39
2022.0,2.0,P0010,Groceries,East,6.0,82.0,5.87,12.86,10.0,Sunny,1.0,11.27
2022.0,2.0,P0011,Groceries,South,291.0,96.0,297.85,80.77,0.0,Cloudy,1.0,80.92
2022.0,2.0,P0012,Groceries,West,104.0,116.0,117.39,14.13,15.0,Cloudy,1.0,13.44
2022.0,2.0,P0013,Toys,South,354.0,125.0,365.24,79.14,5.0,Snowy,1.0,78.14
2022.0,2.0,P0014,Clothing,South,330.0,75.0,328.88,19.53,15.0,Rainy,0.0,22.41
2022.0,2.0,P0015,Electronics,North,119.0,189.0,116.73,91.96,5.0,Sunny,1.0,94.37
2022.0,2.0,P0016,Toys,North,134.0,183.0,135.87,26.18,20.0,Snowy,1.0,26.56
2022.0,2.0,P0017,Groceries,East,140.0,63.0,130.31,57.08,20.0,Snowy,0.0,52.48
2022.0,2.0,P0018,Furniture,North,181.0,42.0,183.97,71.42,0.0,Rainy,1.0,75.18
2022.0,2.0,P0019,Electronics,East,239.0,47.0,231.73,43.1,5.0,Snowy,1.0,44.2
2022.0,2.0,P0020,Toys,North,365.0,149.0,363.6,27.52,20.0,Cloudy,1.0,23.97
2022.0,2.0,P0001,Electronics,South,81.0,193.0,80.75,73.28,15.0,Cloudy,0.0,70.54
2022.0,2.0,P0002,Electronics,South,393.0,170.0,393.95,60.56,20.0,Rainy,1.0,57.79
2022.0,2.0,P0003,Electronics,South,74.0,122.0,76.31,76.35,0.0,Cloudy,1.0,79.03
2022.0,2.0,P0004,Groceries,West,178.0,33.0,192.71,74.29,20.0,Sunny,1.0,77.99
2022.0,2.0,P0005,Groceries,South,11.0,196.0,22.97,51.64,10.0,Sunny,0.0,56.6
2022.0,2.0,P0006,Furniture,South,5.0,25.0,7.46,67.8,5.0,Rainy,0.0,65.58
2022.0,2.0,P0007,Electronics,West,273.0,39.0,271.1,41.33,10.0,Sunny,0.0,41.09
2022.0,2.0,P0008,Clothing,East,8.0,74.0,13.74,60.75,5.0,Snowy,1.0,55.84
2022.0,2.0,P0009,Groceries,East,192.0,105.0,201.92,54.82,10.0,Cloudy,1.0,49.87
2022.0,2.0,P0010,Groceries,West,292.0,82.0,282.63,46.4,10.0,Rainy,1.0,50.62
2022.0,2.0,P0011,Toys,North,128.0,72.0,122.58,98.93,10.0,Snowy,0.0,98.39
2022.0,2.0,P0012,Electronics,North,230.0,150.0,233.95,80.23,5.0,Cloudy,1.0,83.44
2022.0,2.0,P0013,Clothing,East,89.0,119.0,87.36,34.85,10.0,Snowy,0.0,38.68
2022.0,2.0,P0014,Electronics,East,76.0,69.0,86.1,61.85,5.0,Sunny,0.0,60.77
2022.0,2.0,P0015,Toys,North,59.0,128.0,50.22,50.92,5.0,Rainy,1.0,47.32
2022.0,2.0,P0016,Toys,East,98.0,103.0,101.3,50.94,10.0,Rainy,1.0,48.31
2022.0,2.0,P0017,Clothing,South,171.0,127.0,162.15,26.42,10.0,Sunny,1.0,26.98
2022.0,2.0,P0018,Toys,East,329.0,53.0,329.15,28.44,10.0,Rainy,0.0,32.21
2022.0,2.0,P0019,Clothing,North,137.0,120.0,146.03,81.09,10.0,Sunny,1.0,77.22
2022.0,2.0,P0020,Clothing,East,70.0,122.0,62.49,70.87,5.0,Snowy,0.0,70.39
2022.0,2.0,P0001,Clothing,South,321.0,152.0,322.51,12.49,20.0,Cloudy,0.0,10.73
2022.0,2.0,P0002,Clothing,West,78.0,87.0,83.7,97.39,0.0,Cloudy,1.0,92.93
2022.0,2.0,P0003,Electronics,South,236.0,92.0,253.96,50.79,10.0,Cloudy,1.0,53.02
2022.0,2.0,P0004,Furniture,North,141.0,190.0,158.28,16.22,10.0,Sunny,0.0,18.67
2022.0,2.0,P0005,Toys,West,39.0,55.0,48.6,47.87,15.0,Cloudy,1.0,51.06
2022.0,2.0,P0006,Electronics,East,91.0,116.0,105.08,63.47,0.0,Cloudy,0.0,58.99
2022.0,2.0,P0007,Clothing,South,232.0,200.0,225.27,14.8,0.0,Sunny,1.0,12.25
2022.0,2.0,P0008,Furniture,West,17.0,110.0,20.76,84.44,10.0,Cloudy,0.0,81.44
2022.0,2.0,P0009,Electronics,South,59.0,96.0,53.39,78.19,5.0,Rainy,0.0,80.25
